 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.535757812,0.620747928,0.60452915,0.643898009,0.643898009,0.999189898,0.797649402,0.809590024,0.303516308,0.781854045,0.000585814,0.00053788,0.47873984,0.0,0.0,0.185369348,0.185369348,0.185369348,0.237590999,0.3265898,0.017922773,0.114322938,0.187316412,0.022141312,0.848088237,0.68950036,0.68950036,0.217605347,7800000000.0,0.000499237,0.264340941,0.3923289,0.033060739,0.031588784,0.630612252,0.001530198,0.042265018,0.957734982,0.00920859,0.369637181,0.005365848,0.114335499,0.186343413,0.398095986,0.113943028,0.000499122,0.012679694,19100000.0,0.001263351,0.023548387,0.005625487,0.396225775,0.000716817,0.926098421,0.81602556,0.78177373,0.190740851,0.033195727,0.022391963,0.044822735,0.390074751,0.27697486,0.0,0.947779834,0.740409737,0.327560689,0.0,0.947595302,0.00234757,0.07114571,0.000297451,0.000317533,0.594089115,0.000196086,0.671590545,0.054069105,0.947779834,0.327560689,0.110933234,0.665894049,0.472185013,0.637070034,0.317074928,0.008803518,0,0.844944153,0.000436164,0.624007936,0.643896817,0.842699569,0.275888988,0.026791157,0.565158396,1,0.090386491,6,0,245
0.558280115,0.624727431,0.61186359,0.615308667,0.615308667,0.999170255,0.797655212,0.809544976,0.30356779,0.781822747,0.000146743,0.00011087,0.485956569,0.0,0.081384756,0.188234798,0.188234798,0.188234798,0.24354732,0.330409564,0.025333878,0.119941373,0.194772916,0.022074844,0.848010783,0.689383243,0.689383243,0.217591666,6440000000.0,0.000446134,0.263836632,0.383741291,0.036309403,0.032711073,0.630612252,0.001629597,0.04459292,0.95540708,0.007023363,0.369637181,0.005654066,0.119668767,0.193808913,0.399220013,0.140929535,0.000702018,0.009000201,0.000137382,0.000679335,0.026935484,0.021541354,0.406978585,0.003960764,0.939312799,0.788552891,0.824153379,0.517937861,0.033418132,0.063321278,0.043021248,0.404647871,0.277024777,0.007808669,0.865355025,0.741133297,0.327517435,0.0,0.950390449,0.002626305,0.023734407,0.000231266,0.000226926,0.594054952,0.000398317,0.6715797,0.104309727,0.865355025,0.327517435,0.110933234,0.655381993,0.465942027,0.663152339,0.315939107,0.007995464,0,0.851030246,0.001641686,0.624580511,0.615303675,0.84305745,0.275961043,0.026791157,0.565158396,1,0.085873495,6,0,269
0.530346609,0.584223724,0.578885379,0.610804422,0.610018882,0.999075853,0.797504559,0.809401889,0.303502048,0.781680571,0.000156456,700000000.0,0.466777384,0.001113111,0.190403887,0.184947958,0.184947958,0.184947958,0.230594687,0.322168777,0.031247637,0.111961567,0.186487911,0.022103574,0.848027088,0.689449289,0.689449289,0.21760404,8070000000.0,0.000644023,0.264124142,0.382297604,0.023010849,0.015390144,0.631269777,0.003426075,0.080478883,0.919521117,0.005466778,0.371106707,0.005648581,0.111966063,0.182972626,0.400196671,0.172413793,0.001050998,0.00602262,0.000107001,0.000271583,0.039193548,0.013689174,0.397186857,0.006596164,0.882547838,0.50781888,0.65149533,0.200807304,0.017306365,0.019731539,0.053643773,0.350736819,0.277146262,0.015072898,0.617024352,0.739425792,0.328126801,0.003885264,0.939734131,0.002353419,0.034021318,0.000159562,0.00012736,0.594002407,0.000138197,0.671587157,0.305485745,0.617024352,0.328126801,0.114214277,0.670864488,0.467910419,0.591470636,0.318154238,0.012729427,0,0.820541883,0.000639127,0.624098026,0.610805994,0.841609746,0.277263519,0.026983584,0.565934589,1,0.047719914,6,0,270
0.529712865,0.570704317,0.577761122,0.60800098,0.608109082,0.999063028,0.797510646,0.809424674,0.303539511,0.781689554,0.000138533,3240000000.0,0.469588922,0.000639064,0.041299727,0.190931693,0.190931693,0.190931693,0.228231067,0.325847068,0.024804513,0.106994544,0.181592227,0.022077199,0.848011653,0.689372624,0.689372624,0.2175907,5920000000.0,0.000454769,0.26395863,0.382027495,0.016962194,0.009573455,0.630800605,0.002743961,0.068113795,0.931886205,0.005698284,0.370578841,0.005365848,0.107023629,0.180627404,0.401683764,0.116941529,0.000746655,0.008467361,4570000000.0,0.000264774,0.026129032,0.014285504,0.396802424,0.006570328,0.864543747,0.392038152,0.645255636,0.109983673,0.009961882,0.008079857,0.071911855,0.364679489,0.277299219,0.018419004,0.975188902,0.738052526,0.328648711,0.0,0.939656061,0.002413189,0.02165673,0.00021191,0.000129716,0.594014121,9930000000.0,0.67157383,0.222238328,0.975188902,0.328648711,0.110933234,0.645125097,0.460069018,0.619340827,0.314833089,0.017295375,0,0.819182771,0.003250598,0.624453274,0.607998894,0.841443251,0.276768978,0.026849306,0.565421201,1,0.056600267,6,0,282
0.464095939,0.530854775,0.514267359,0.603626458,0.603626458,0.99893685,0.797375626,0.809305803,0.303567548,0.78154008,0.000192882,0.0,0.560769315,0.000731073,0.0,0.167460284,0.167460284,0.167460284,0.212631181,0.335573318,0.017030416,0.093314877,0.16961663,0.022357008,0.848019982,0.689547622,0.689547622,0.21759878,6620000000.0,0.000444712,0.26408529,0.417476994,0.020416785,0.017139392,0.645824372,0.000989431,0.028781328,0.971218672,0.005194198,0.37012926,0.005365848,0.093295553,0.168675062,0.394616725,0.152923538,0.008472908,0.000746316,0.000749579,0.000210306,0.027096774,0.01463214,0.390775876,0.01346863,0.795481994,0.20571108,0.228195801,0.022031629,0.017812671,0.005386127,0.02127531,0.531802263,0.2770697,0.00707314,0.634752139,0.733980691,0.326799876,0.005120963,0.930838946,0.002228708,0.033764967,5020000000.0,4970000000.0,0.593945888,159000000.0,0.671574651,0.556970041,0.634752139,0.326799876,0.112181265,0.647153214,0.462614482,0.763991244,0.315004516,0.014360912,0,0.795701438,0.000667484,0.623871986,0.603625048,0.840027483,0.275496947,0.026306483,0.560889448,1,0.128911853,6,0,283
0.542923999,0.613661143,0.595642165,0.652337163,0.652337163,0.999326475,0.7977479,0.809631818,0.303402951,0.781898396,0.000584542,7270000000.0,0.475435109,0.0,0.069642676,0.180607644,0.180607644,0.180607644,0.232580127,0.324220132,0.012205635,0.116032896,0.186789184,0.022157257,0.848171337,0.689938995,0.689932561,0.217645297,9680000000.0,0.000554461,0.264907414,0.388547372,0.033976805,0.031733515,0.630612252,0.001419856,0.039634792,0.960365208,0.01850194,0.369637181,0.005365848,0.115988405,0.185129327,0.396524491,0.091454273,0.000817668,0.007742393,0.000130694,0.002261172,0.020645161,0.003410543,0.396090093,0.000191506,0.925097544,0.779138742,0.772489251,0.451308474,0.032965535,0.055083334,0.043093954,0.381443769,0.276995332,0.002956483,0.966541119,0.740274984,0.327493559,0.0,0.945323502,0.00235206,0.058773152,0.00039819,0.000408531,0.594146809,0.000620781,0.671603394,0.017802717,0.966541119,0.327493559,0.110933234,0.672176897,0.47670213,0.621019189,0.317728635,0.008560292,0,0.837967981,0.000485875,0.624077706,0.652338155,0.842297621,0.275809087,0.026791157,0.565158396,1,0.096065129,6,0,286
0.489933213,0.552442215,0.538626265,0.60878652,0.608815348,0.999061641,0.797510508,0.809406576,0.30354217,0.781673554,0.000151253,5980000000.0,0.465494074,0.00019902,0.189695313,0.184610847,0.184610847,0.184610847,0.218587501,0.320329631,0.00865133,0.099259018,0.17722377,0.022082604,0.848039946,0.689395448,0.689395448,0.217593189,0.000195956,0.001136722,0.26395319,0.37900041,0.047457574,0.043711252,0.630660539,0.001208291,0.034404571,0.965595429,0.008006008,0.369759083,0.005365848,0.099223216,0.172980921,0.39575281,0.076461769,0.000878537,0.007200161,9520000000.0,0.000354797,0.019193548,0.027730858,0.401268628,0.009937976,0.955822589,0.827791973,0.855455775,0.798701978,0.044134678,0.12275452,0.034124018,0.351401425,0.277016562,0.008917784,0.86951719,0.741550966,0.327198381,0.00023638,0.934588275,0.00237225,0.010447821,0.000662996,0.000648841,0.594319589,0.001629089,0.672088594,0.076658187,0.86951719,0.327198381,0.111148953,0.970411078,0.680739212,0.577651112,0.349271704,0.006058359,0,0.804652142,0.001577266,0.626197799,0.60878489,0.840498516,0.275655245,0.026803373,0.56521598,1,0.109622855,6,0,289
0.521620436,0.58051679,0.566625622,0.610667493,0.610667493,0.999104393,0.797596832,0.809478705,0.303603803,0.781723378,0.000138301,1610000000.0,0.482581381,0.000112011,0.159833991,0.190763137,0.200665796,0.200665796,0.224732911,0.325599491,0.014186972,0.1047146,0.179633953,0.02223003,0.848212652,0.689608735,0.689608735,0.217598375,0.000126968,0.000719011,0.264392226,0.389590552,0.041676001,0.038919533,0.630651977,0.001024996,0.029688303,0.970311697,0.006489911,0.370231031,0.005365848,0.10467862,0.180031672,0.39633425,0.103448276,0.000815639,0.007757763,0.000136044,0.000319999,0.022096774,0.037013645,0.409658307,0.016553039,0.919790778,0.701288377,0.719160216,0.032598376,0.039075273,0.005230159,0.03266832,0.401092561,0.277013197,0.00705674,0.948965438,0.73972063,0.327137402,0.000251364,0.937081649,0.0024867,0.015065865,0.000362687,0.00036006,0.594135523,4400000000.0,0.671560683,0.144573174,0.948965438,0.327137402,0.111122999,0.631796314,0.450710487,0.629355671,0.31340702,0.006934528,0,0.818598023,0.002175459,0.62567751,0.610669358,0.841211964,0.275522511,0.026801587,0.565207642,1,0.12530532,6,0,335
0.502754351,0.5611099,0.557685101,0.61509967,0.614523127,0.999191054,0.797579678,0.809486908,0.303392317,0.781758045,0.000113324,6180000000.0,0.485413049,610000000.0,0.041907076,0.219291222,0.219291222,0.219291222,0.228041978,0.337447832,0.015805315,0.11212442,0.181215636,0.02210743,0.848040193,0.689314484,0.689314484,0.217583984,6640000000.0,0.000443215,0.263789232,0.392803919,0.021581836,0.019002804,0.630612252,0.001516519,0.041932461,0.958067539,0.005614469,0.369647247,0.005365848,0.112096341,0.180280522,0.397811965,0.059970015,0.000395646,0.015962975,0.000108338,0.000110449,0.016451613,0.011726863,0.40094073,0.013251137,0.853955204,0.493122801,0.521563355,0.094192116,0.019683785,0.010823646,0.045802139,0.411048717,0.277040011,0.005249738,0.975479076,0.736912796,0.327589133,0.0,0.939379998,0.002425634,0.015346147,0.000355999,0.000342707,0.594096803,0.000171562,0.671616373,0.270645084,0.975479076,0.327589133,0.110933234,0.674236171,0.476997233,0.667136156,0.317981926,0.01358046,0,0.813531116,0.003828722,0.641639969,0.615099588,0.840993365,0.275879133,0.026791177,0.565158493,1,0.091045922,6,0,341
0.545556476,0.552769298,0.567964024,0.621902881,0.621902881,0.999133974,0.797613018,0.809404623,0.303569965,0.781669203,0.00028886,0.000129886,0.467183345,0.0,0.56068428,0.175888079,0.175888079,0.175888079,0.219911128,0.31841975,0.01173677,0.1047146,0.179407999,0.022081971,0.848021782,0.689311512,0.689311512,0.217577735,521000000.0,0.00042647,0.264047214,0.374650721,0.044656335,0.042282657,0.630612252,0.000835317,0.02466971,0.97533029,0.005449425,0.369637181,0.005365848,0.104450633,0.178576276,0.396156067,0.08095952,0.000842016,0.007518669,0.000321958,0.000127848,0.018870968,0.017008651,0.401754822,0.01705382,0.849007843,0.41369819,0.410767863,0.26346405,0.043236533,0.078687423,0.017328232,0.351065406,0.276994959,0.004008029,0.592029026,0.736372494,0.326676235,0.0,0.938279515,0.002306478,0.031417223,0.000183941,0.000191503,0.594032304,0.000325668,0.671503616,0.353907563,0.592029026,0.326676235,0.110933234,0.571044581,0.39439491,0.574051894,0.307219378,0.006454711,0,0.810024175,0.000783878,0.624615569,0.621903847,0.840754975,0.275385064,0.026791157,0.565158396,1,0.147778908,6,0,361
0.499878126,0.560401221,0.546656673,0.649778751,0.649778751,0.999104625,0.79764124,0.809505526,0.303680905,0.781762256,0.000765514,9590000000.0,0.469107471,0.0,0.194047981,0.178416417,0.178416417,0.178416417,0.22114021,0.320577209,0.00762285,0.100317564,0.177073134,0.022140854,0.848246462,0.689540265,0.689540265,0.217640449,6860000000.0,0.000450926,0.264134244,0.379112179,0.046434176,0.045842914,0.630612252,0.001262094,0.035765033,0.964234967,0.015026896,0.369637181,0.005365848,0.100298012,0.17611794,0.395255773,0.053973013,0.000878537,0.007201868,0.000386732,0.001062123,0.015322581,0.002623269,0.393195541,0.000302942,0.980521212,1.0,0.96237506,0.685846711,0.046357257,0.091774163,0.03926499,0.363076087,0.276977454,0.000541052,0.966772472,0.74276618,0.327358551,0.0,0.937099653,0.002294974,0.044577099,0.000763128,0.000801379,0.594377875,0.001428391,0.671572926,0.024160096,0.966772472,0.327358551,0.110933234,0.643319653,0.459529787,0.592850806,0.314607802,0.006197666,0,0.812919241,0.000392971,0.624294394,0.649775542,0.840938445,0.275694515,0.026791157,0.565158396,1,0.105770778,6,0,370
0.48461951,0.54273877,0.538679801,0.616598683,0.616598683,0.999062565,0.797427642,0.809418815,0.303395459,0.781676501,0.000275215,1770000000.0,0.450221853,0.00039804,0.0,0.181661118,0.181661118,0.181661118,0.216223882,0.310320436,0.003614804,0.096897647,0.17089704,0.023178009,0.848195712,0.689788869,0.689788869,0.217636981,0.000164781,0.00091091,0.265002215,0.368764204,0.033247946,0.022943604,0.6317071,0.002331774,0.059951023,0.940048977,0.005424092,0.371344918,0.005365848,0.096894491,0.16956489,0.395151275,0.029985007,0.000657381,0.009608184,6990000000.0,3330000000.0,0.013225806,0.001924122,0.392584971,0.008116051,0.886958177,0.602480576,0.605208422,0.017880609,0.031847681,0.002719601,0.034486815,0.32284848,0.277003025,0.003961757,0.523295584,0.739006858,0.32732177,0.005094587,0.927423322,0.002310613,0.008216959,0.001195674,0.001199849,0.594591756,9170000000.0,0.671591171,0.358484899,0.523295584,0.32732177,0.11458811,0.647688195,0.461214857,0.528522197,0.315124736,0.008752736,0,0.799826316,0.00036832,0.63243564,0.61659784,0.840266384,0.276470318,0.02789976,0.567738141,1,0.064340989,6,0,373
0.500853118,0.561327955,0.55688206,0.613514176,0.613514176,0.99904662,0.797549797,0.809466597,0.303642233,0.781733624,0.00024168,0.00019797,0.464373485,0.000240024,0.0,0.260376722,0.260376722,0.260376722,0.230311052,0.321461413,0.021068712,0.103656054,0.184454319,0.022157447,0.84806165,0.689569696,0.689569696,0.217612562,0.000105031,0.000618419,0.264305973,0.378897955,0.02424579,0.019475051,0.630732798,0.001441742,0.040148744,0.959851256,0.005290778,0.369895523,0.005365848,0.103628251,0.18184149,0.397521245,0.067466267,0.000815639,0.007755201,583000000.0,8250000000.0,0.017741935,0.008865649,0.394473214,0.016889356,0.868752522,0.485902972,0.572073851,0.31606903,0.019864631,0.037186972,0.044722665,0.3495484,0.277098476,0.01165686,0.991335026,0.737588076,0.327546139,2140000000.0,0.936280246,0.002390932,0.015459832,0.000420205,0.000362176,0.594137598,0.000616384,0.67163,0.426149378,0.991335026,0.327546139,0.110946625,0.681209003,0.48181669,0.577003551,0.318713624,0.012073881,0,0.810519469,0.002237021,0.624698249,0.613512541,0.840824609,0.275824773,0.026829357,0.565334189,1,0.094887737,6,0,382
0.489201969,0.534234627,0.525456395,0.617881492,0.617881492,0.998983184,0.797454065,0.809319344,0.303607912,0.781577834,0.00037524,0.000282862,0.454487809,0.0,0.828525154,0.175298133,0.175298133,0.175298133,0.215278434,0.315201245,0.014307969,0.096734794,0.173759132,0.022093903,0.848013547,0.689147796,0.689147796,0.217564488,5900000000.0,0.000435803,0.263421685,0.368363697,0.027415827,0.019217405,0.630612252,0.001294011,0.036551078,0.963448922,0.005610215,0.369637181,0.005365848,0.096682789,0.172762235,0.397372535,0.100449775,0.000939405,0.006724533,7220000000.0,0.000189124,0.021451613,0.006659519,0.392426675,0.004442395,0.861412396,0.387216645,0.515761983,0.154779518,0.019874969,0.022776924,0.035660697,0.322793566,0.277153937,0.019810646,0.860163807,0.737162436,0.327253346,0.0,0.935978213,0.002238276,0.043961765,0.00019608,0.000150169,0.594026958,0.000162223,0.671533229,0.277659207,0.860163807,0.327253346,0.110933234,0.5947038,0.428377941,0.54154115,0.309413275,0.010658283,0,0.798091501,0.00031269,0.623923277,0.617879394,0.840154,0.275717834,0.026791157,0.565158396,1,0.103621487,6,0,387
0.478720811,0.544156127,0.531505969,0.59283789,0.59283789,0.998877921,0.797483532,0.809396942,0.30387934,0.781627238,7870000000.0,0.0,0.485164775,0.000391039,0.075513716,0.171758459,0.171758459,0.171758459,0.216318427,0.322663932,0.006745618,0.092582037,0.172403404,0.021930704,0.847832065,0.690382997,0.690382997,0.217671774,6470000000.0,0.000452348,0.264253133,0.383564323,0.029704119,0.006717514,0.630712251,0.001398882,0.039120839,0.960879161,0.005783796,0.370132615,0.005365848,0.092579022,0.171457658,0.397987468,0.052473763,0.00348777,0.001812849,2240000000.0,0.000111205,0.015483871,0.007655362,0.389826101,0.008434927,0.834109701,0.129228309,0.378574314,0.005907709,0.010016385,0.001275946,0.024145042,0.380120836,0.277392777,0.051158209,0.54559321,0.735909602,0.326912906,0.0,0.933914134,0.002484138,0.005159676,0.000295165,0.000100519,0.594083377,1230000000.0,0.671539853,0.230249302,0.54559321,0.326912906,0.110933234,0.622821852,0.447152434,0.61855134,0.312396396,0.009822347,0,0.803629888,0.002200597,0.611249,0.592838048,0.840452079,0.275793756,0.026820344,0.565293828,1,0.097248029,6,0,397
0.511431775,0.572612298,0.559451791,0.620569625,0.620483143,0.999105433,0.797562247,0.809452275,0.303540962,0.781721273,0.000294642,0.000202894,0.471573438,0.0,0.153355603,0.180607644,0.180607644,0.180607644,0.225205635,0.32386645,0.015427197,0.105610292,0.180989681,0.022067006,0.848012924,0.689320082,0.689320082,0.217584408,7890000000.0,0.000506324,0.263675004,0.38344324,0.025105694,0.021406461,0.630612252,0.001936914,0.051546392,0.948453608,0.005794141,0.369637181,0.005365848,0.105549856,0.179036272,0.396292719,0.103448276,0.001286356,0.004914246,0.000111205,0.000226949,0.022741935,0.010117063,0.396813731,0.00573906,0.892304601,0.643261046,0.679449069,0.530035268,0.022903229,0.054450928,0.051289,0.368307934,0.277035988,0.00603518,0.902710106,0.73903315,0.327820579,0.0,0.942360093,0.002353951,0.03127899,0.000286511,0.000277013,0.594070867,0.000604195,0.671624542,0.217089219,0.902710106,0.327820579,0.110933234,0.702224237,0.487081745,0.61319792,0.321287683,0.011654751,0,0.818656725,0.000643628,0.624170259,0.620571368,0.841319208,0.276183582,0.026791157,0.565158396,1,0.074668515,6,0,412
0.491736947,0.557839075,0.540018202,0.602927399,0.602927399,0.99900664,0.797444935,0.80935632,0.303542653,0.781614887,0.00011182,3570000000.0,0.487098966,0.000529053,0.191821035,0.190383886,0.190383886,0.190383886,0.224543821,0.328711891,0.044995992,0.104877453,0.180010545,0.022072995,0.847993655,0.689291574,0.689291574,0.217580655,3540000000.0,0.000435778,0.263753487,0.389534667,0.045820762,0.028206945,0.630643416,0.001363317,0.038244097,0.961755903,0.029959104,0.369718822,0.005365848,0.104344782,0.178945781,0.402028073,0.194902549,0.001190996,0.005312168,4910000000.0,0.011280894,0.039354839,0.043934609,0.39867936,0.000429859,0.961976725,0.56991146,0.886063909,0.268653143,0.028393174,0.038508707,0.03662312,0.406293183,0.277195482,0.045320399,0.847858213,0.741986873,0.327289707,0.0,0.941009199,0.002335312,0.032756599,0.000135214,8780000000.0,0.59400383,0.00011733,0.671596152,0.009774993,0.847858213,0.327289707,0.110933234,0.713595061,0.502754861,0.652554101,0.322166064,0.006284073,0,0.816154771,0.001191141,0.624136261,0.602924756,0.841119946,0.275767613,0.02679899,0.565195471,1,0.099342059,6,0,413
0.464827183,0.540558221,0.522190695,0.605370501,0.605471396,0.998992775,0.797403986,0.809352023,0.303499873,0.781596922,0.000166401,4910000000.0,0.465440393,0.0,0.0,0.18777127,0.18777127,0.18777127,0.216507516,0.319162481,0.014459216,0.097386206,0.171198313,0.022054901,0.847972974,0.689157058,0.689157058,0.217579763,5380000000.0,0.000440071,0.262943019,0.375209567,0.027296015,0.026584336,0.630613279,0.001286716,0.036369683,0.963630317,0.007710569,0.369637181,0.005593741,0.097277183,0.17014554,0.396620951,0.077961019,0.000495065,0.012794972,0.000744803,0.000531818,0.019193548,0.0230219,0.394405373,0.005671605,0.854684144,0.494038303,0.484678588,0.237590196,0.026793205,0.037012943,0.033659293,0.350611795,0.276989839,0.001647811,0.815285369,0.736840607,0.327192183,0.0,0.944211688,0.002282632,0.020174503,0.000230382,0.000241373,0.594045057,0.000307753,0.671538588,0.082987057,0.815285369,0.327192183,0.110933234,0.609260644,0.437608539,0.577307065,0.310971175,0.010705759,0,0.802168846,0.001468358,0.624453,0.605368427,0.840370235,0.275712548,0.026791863,0.565161762,1,0.104100157,6,0,417
0.506215571,0.568360227,0.554365865,0.664869773,0.664869773,0.999040958,0.797530567,0.809425976,0.303620481,0.781692922,0.001071372,0.000483888,0.473385169,0.0,0.16064379,0.174581771,0.174581771,0.174581771,0.223409284,0.322557827,0.015744816,0.101050403,0.178428862,0.022086886,0.847966233,0.689348474,0.689348474,0.217587548,6400000000.0,0.00044566,0.263809435,0.381310309,0.032302551,0.031416604,0.630612252,0.001499193,0.041539438,0.958460562,0.022278401,0.369637181,0.005365848,0.101071539,0.177482844,0.396651764,0.113943028,0.000758828,0.008328174,0.000113688,0.003993552,0.023225806,0.003948122,0.392992017,0.000120282,0.918143299,0.782512256,0.750099904,0.583992329,0.03241854,0.069801498,0.044015455,0.374752992,0.276975215,4810000000.0,0.945672215,0.740001681,0.327531841,0.0,0.940616135,0.002257809,0.135649495,0.000264292,0.000282652,0.594069755,0.000559124,0.671570055,0.013871446,0.945672215,0.327531841,0.110933234,0.639899814,0.457544449,0.613800404,0.314236219,0.00901542,0,0.818085203,0.000155271,0.623865459,0.664865418,0.84123832,0.275866672,0.026791157,0.565158396,1,0.09189543,6,0,420
